offense_team_name,defense_team_name,season,week,play_uuid,game_id,drive_uuid,play_game_index,play_drive_index,play_quarter,play_quarter_clock_remaining,play_clock_paused,play_start_event_index,play_end_event_index,play_offense_team_id,play_defense_team_id,play_offense_is_home_team,play_down,play_yards_to_go,play_yardline,play_start_position,play_home_score,play_away_score,play_home_timeouts_remaining,play_away_timeouts_remaining,play_box_players,play_defensive_back_depths,play_linebacker_depths,play_shotgun,play_pre_snap_motion,play_snap_hurried,play_success,play_first_down_won,play_touchdown_won,play_yards_net,play_points_won,play_type,play_included_fake,play_qb_pressure,play_qb_hit,play_qb_sacked,play_pass_yards_air,play_pass_yards_after_catch,play_pass_outcome,play_pass_dropped,play_pass_intercepted,play_pass_interception_dropped,play_time_to_pass,play_pass_batted,play_yards_run,play_penalty_yards,play_penalty_first_down,play_penalty_down_loss,play_penalty_offset,play_return_yards,play_field_goal_result,play_extra_point_result,play_kick_yards,play_kick_hangtime,play_kick_blocked,play_kick_fair_catch,play_kick_downed,play_fumbled,play_fumble_forced,play_fumble_lost,play_fumble_out_of_bounds,play_challenged,play_action_pass,play_points_lost,play_start_position_yards,play_penalty_types,play_explosive,play_offensive_personnel,play_defensive_personnel,play_turnover_type,play_offense_penalty_accepted,play_defense_penalty_accepted,play_offense_flagged,play_defense_flagged,play_tackle_success,play_lateral_success,play_yards_gained,play_epoch_uuid,play_offense_players_left,play_offense_players_right,play_snap_y,play_down_negated,play_point_of_attack_y,play_point_of_attack_dy,play_pocket_front_x,play_pocket_back_x,play_pocket_left_y,play_pocket_right_y,play_qb_exit_pocket_x,play_qb_exit_pocket_y,play_qb_exit_pocket_clock,play_run_gap,play_qb_dropback_depth,play_run_behind_1,play_run_behind_2,play_run_at,play_receiver_screen_pass,play_derived_pressure_gaps,play_pass_air_yards_to_the_sticks,play_pass_within_pocket,play_designed_pass,play_qb_rush,play_pass_thrownaway,play_formation_into_boundary,play_blitz,play_simulated_pressure,play_drop_eight,play_pass_comp_prob,play_catch_prob_with_placement,play_catch_prob_without_placement,play_initial_formation_run_strength,play_initial_formation_pass_strength,play_initial_formation_snap_side,play_initial_formation_fib,play_formation_run_strength,play_formation_pass_strength,play_formation_fib,play_pass_location,play_initial_formation,play_formation,play_punt_snap_time,play_punt_operation_time,play_punt_hang_time,play_net_punt_yards,play_gross_punt_yards,play_punt_roll_yards,play_punt_air_yards,play_punt_return_yards,play_punt_block_point_x,play_punt_block_point_y,play_punt_outcome,play_kickoff_x,play_kickoff_y,play_kickoff_land_x,play_kickoff_land_y,play_kickoff_outcome,play_kick_hang_time,play_kickoff_return_yards,play_kickoff_return_chunk,play_kickoff_return_explosive,play_fg_snap_time,play_fg_operation_time,play_fg_attempted,play_fg_made,play_fg_kick_blocked,play_fg_length,play_xp_snap_time,play_xp_operation_time,play_xp_attempted,play_xp_made,play_xp_kick_blocked,play_motion_type,play_havoc,play_qb_scramble,play_contested_catch_attempt,play_pass_made,play_yards_after_contact,play_target_separation,play_pass_placement_displacement,play_tackle_types,play_catch_separation,play_handoff_received
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,10b3d89a-b4ea-4da0-b5ba-fd09291ebdcb,1501304,54839b1f-406c-4ab9-afcc-395389b17ab1,11,6,1,720000,TRUE,383,429,1001137,1001467,FALSE,2,11.01,44.07,left,0,0,3,3,5,"{1.010710479777373,8.021109184141864,11.222769394996007,7.13444317198956}","{5.478751506739307,4.351492845722994}",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,11.05,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-7.003333333,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,5,e061b6a6-f506-4466-9d4e-d9144beb961c,3,1,19.66333333,FALSE,13.40579941,-6.257533925,44.07,34.07,16.96434001,23.65885973,NA,NA,NA,Left D Gap,NA,1020070,NA,1027953,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,L,Y,NA,NA,Trey Left Z on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,3.08,NA,NA,"{""Assisted - Success"",""Solo assisted - Success""}",NA,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,c686ecfa-b047-4a2b-83c2-acb8b5f1e4e5,1501304,54839b1f-406c-4ab9-afcc-395389b17ab1,12,7,1,684000,TRUE,430,483,1001137,1001467,FALSE,3,6.01,49.07,left,0,0,3,3,6,"{4.688781772393433,3.2285185146729276,9.59234269574592,9.787971083875057,7.437258924342977}",{1.2046684575375153},TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,-2.16,0,Pass,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-7.063333333,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,-2.16,0fb79207-c7de-4b69-8375-39b6fb20f984,1,3,19.60333333,FALSE,NA,NA,49.07,39.07,16.89422482,23.78903273,44.5478224,24.36797864,682908,NA,4.803868444,NA,NA,NA,NA,"{""Left Open C Gap"",""Right Open C Gap""}",NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,L,Y,R,R,Y,NA,Slot Right,Trey Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Out,NA,TRUE,NA,NA,NA,NA,NA,"{""Solo assisted - Success"",""Assisted - Success""}",NA,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,29771e05-3098-45dd-bc1f-6427e8267a6d,1501304,54839b1f-406c-4ab9-afcc-395389b17ab1,13,8,1,639000,TRUE,484,491,1001137,1001467,FALSE,4,8.17,46.91,center,0,0,3,3,0,{},{},TRUE,FALSE,TRUE,NA,FALSE,FALSE,32.49,0,Punt,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,33.18,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,1.586666667,{},NA,NA,NA,Turnover from Punt,NA,NA,FALSE,FALSE,NA,NA,32.49,NA,NA,NA,28.25333333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976834,2.179456,2.929852,33.18,33.18,0.65,32.53,0,13.18,2.32,Kick Deadball,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Michigan Wolverines,Colorado State Rams,2022/2023,Week 1,172a5cf7-2bf7-443b-afba-83cc7a5efe7b,1501304,172a5cf7-2bf7-443b-afba-83cc7a5efe7b,14,1,1,627000,TRUE,494,540,1001467,1001137,TRUE,1,10,19.91,left,0,0,3,3,6,"{3.5307733968762527,10.491180301540677,1.324126335120713,9.06819174777095,3.201476721569957}","{5.2320058779503675,4.223886738565422}",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,19,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,23.84,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-7.176666667,{},TRUE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,19,1331260e-f9e6-423f-93b6-5e4e83c117c3,1,3,19.49,FALSE,20.58639454,1.096394542,19.91,9.91,16.45718792,22.5454759,NA,NA,NA,Right A Gap,NA,1005617,1027919,1008347,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,L,X,L,R,X,NA,Ace Twins Left,Ace Twins Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Out,NA,FALSE,NA,NA,17.72,NA,NA,"{""Solo - Success"",""Solo - Missed"",""Solo - Missed""}",NA,NA
Michigan Wolverines,Colorado State Rams,2022/2023,Week 1,6335968d-2d69-4917-9c55-4d0f7f9b246b,1501304,172a5cf7-2bf7-443b-afba-83cc7a5efe7b,15,2,1,605000,TRUE,541,603,1001467,1001137,TRUE,1,10,38.91,left,0,0,3,3,6,"{4.640581940056279,1.6494964610513065,12.993886324077323,5.070784532472423,4.04417623701994}","{4.800922016694983,5.064286831699931}",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,61.09,6,Pass,TRUE,NA,FALSE,FALSE,-3.27,64.36,TRUE,FALSE,FALSE,FALSE,1.460033,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,-6.986666667,{},TRUE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,FALSE,NA,61.09,ee0e5f72-7843-49da-978e-61dd99729c14,0,4,19.68,FALSE,NA,NA,38.91,28.91,16.92611687,23.44780876,NA,NA,NA,NA,5.697962893,NA,NA,NA,NA,NA,-13.27,TRUE,NA,NA,FALSE,FALSE,NA,TRUE,NA,0.905059397,0.979327142,0.956118405,NA,NA,L,Y,R,R,Y,In,UNB Trips Wing Right,UNB Trips Wing Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Out,NA,NA,TRUE,TRUE,30.14,9.896592278,0.155407368,"{""Solo - Missed"",""Solo - Missed""}",8.148054369,NA
Michigan Wolverines,Colorado State Rams,2022/2023,Week 1,a3c405be-babd-4ff7-aa35-ac466099f13b,1501304,172a5cf7-2bf7-443b-afba-83cc7a5efe7b,16,3,1,589000,TRUE,604,608,1001467,1001137,TRUE,NA,0,97.01,center,6,0,3,3,0,{},{},TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,1,Extra Point,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,Success,21.41,1.118578,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-0.626666667,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,26.04,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57756,1.370678,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,b3b19442-92e4-4bb6-8d43-740c93a0d42b,1501304,b3b19442-92e4-4bb6-8d43-740c93a0d42b,17,1,1,589000,TRUE,611,615,1001137,1001467,FALSE,NA,NA,65.22,NA,7,0,3,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,0,Kickoff,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.22,20.58333333,-6.73,23.33333333,Touch-Back,4.263229,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,ac580643-21ec-4c5f-a9e1-f7f20689ee17,1501304,b3b19442-92e4-4bb6-8d43-740c93a0d42b,18,2,1,589000,TRUE,616,656,1001137,1001467,FALSE,1,10,25.11,center,7,0,3,3,5,"{1.4732123237545665,11.772594973058602,10.371490596855637,1.601399486929509}","{4.754222010438966,5.693856912792356}",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.93,0,Pass,TRUE,NA,FALSE,FALSE,1.23,0.7,TRUE,FALSE,FALSE,FALSE,2.787259,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0.006666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,1.93,a2382171-6d8f-4b71-8060-e08653e65974,1,3,26.67333333,FALSE,NA,NA,25.11,15.11,20.96671364,27.75888884,NA,NA,NA,NA,6.849470422,NA,NA,NA,NA,NA,-8.77,TRUE,NA,NA,FALSE,NA,NA,NA,NA,0.833762646,0.94620961,0.904723406,NA,NA,R,Y,R,R,Y,In,Trey Right,Trey Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Over,NA,NA,TRUE,TRUE,0.35,4.699947544,0.241061507,"{""Solo - Success""}",3.144078535,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,cbb63dec-de41-4ac1-abcb-48cf8b5fe7a8,1501304,b3b19442-92e4-4bb6-8d43-740c93a0d42b,19,3,1,555000,TRUE,657,724,1001137,1001467,FALSE,2,8.07,27.04,right,7,0,3,3,6,"{6.541064242790171,13.28152782958827,3.4698843147912726,7.4806349139465595}","{5.823243667767656,4.933866960722298}",TRUE,TRUE,TRUE,NA,FALSE,FALSE,0,0,Pass,FALSE,NA,FALSE,FALSE,23.84,NA,FALSE,FALSE,TRUE,FALSE,3.307067,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6.926666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",Turnover from Interception,NA,NA,FALSE,FALSE,TRUE,NA,0,890d6453-052f-4a9a-9943-f739f57a822c,3,2,33.59333333,FALSE,NA,NA,27.04,17.04,30.18160738,37.260885,NA,NA,NA,NA,8.16915566,NA,NA,NA,NA,NA,15.77,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,0.407320172,NA,NA,NA,NA,R,Y,L,L,Y,In,Empty 3x2 Left F on,Empty 3x2 Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rhino,NA,NA,NA,TRUE,NA,1.319763633,NA,"{""Solo - Missed""}",NA,NA
Michigan Wolverines,Colorado State Rams,2022/2023,Week 1,c9f5e6fe-03a6-4ae1-bd78-1d0d0cfd68c4,1501304,c9f5e6fe-03a6-4ae1-bd78-1d0d0cfd68c4,20,1,1,541000,TRUE,727,774,1001467,1001137,TRUE,1,10,86.95,left,7,0,3,3,8,"{1.362223196667756,4.643070530330348,12.212737005341822,3.060312717820679,0.7656180225086047}","{4.332432342953368,3.9253166287285097}",TRUE,TRUE,TRUE,NA,FALSE,FALSE,0,0,Pass,FALSE,NA,FALSE,FALSE,2.85,NA,FALSE,TRUE,FALSE,FALSE,3.051592,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-7.036666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,NA,NA,0,a93b6c59-725f-4072-9a53-28342fb0d3dc,1,3,19.63,FALSE,NA,NA,86.95,76.95,16.80217509,22.98769923,NA,NA,NA,NA,8.793730897,NA,NA,NA,NA,NA,-7.15,TRUE,NA,NA,FALSE,FALSE,TRUE,NA,NA,0.827253699,0.684173405,0.902444243,NA,NA,NA,NA,R,R,Y,In,NA,Triple Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,4.625987076,1.199073763,{},3.194997491,NA
Michigan Wolverines,Colorado State Rams,2022/2023,Week 1,d72437d1-0852-48e1-b959-07beab17cc81,1501304,c9f5e6fe-03a6-4ae1-bd78-1d0d0cfd68c4,21,2,1,536000,TRUE,773,773,1001467,1001137,TRUE,2,10,86.95,NA,7,0,3,2,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,No Play: Timeout,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Michigan Wolverines,Colorado State Rams,2022/2023,Week 1,1b79e943-57fd-46f4-aeed-6c917dd46d6e,1501304,c9f5e6fe-03a6-4ae1-bd78-1d0d0cfd68c4,22,3,1,536000,TRUE,775,831,1001467,1001137,TRUE,2,10,86.97,left,7,0,3,2,8,"{2.568965922391115,8.226993474720757,11.809280567694941,3.9922552436387377,5.460675771779961}","{3.9455246926167717,4.321978482355519}",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.03,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,4.91,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-6.856666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 3, ""WR"": 1}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,0.03,ba060457-c620-467f-9843-8afdfce0a991,2,2,19.81,FALSE,6.89,-12.92,86.97,76.97,16.97216969,22.82910167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,L,X,L,R,X,NA,Ace Pair Left,Ace Pair Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Over,TRUE,FALSE,NA,NA,1.4,NA,NA,"{""Solo - Success""}",NA,NA
Michigan Wolverines,Colorado State Rams,2022/2023,Week 1,97750964-5d11-4da3-b28b-1827dcbbac9e,1501304,c9f5e6fe-03a6-4ae1-bd78-1d0d0cfd68c4,23,4,1,491000,TRUE,832,862,1001467,1001137,TRUE,3,9.97,87,left,7,0,3,2,6,"{1.8761288009873738,6.83939896175653,13.345447550625906,4.7113931528923985,2.8179237754684436}","{3.6746664605316113,4.43569375519715}",TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,FALSE,NA,FALSE,FALSE,8.73,NA,FALSE,FALSE,FALSE,TRUE,1.942331,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-7.036666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 4, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,NA,NA,0,7ea7ec41-66af-4b92-a5e1-cf70d140f52a,2,2,19.63,FALSE,NA,NA,87,77,16.63912953,22.79332196,80.28936757,28.12537138,490106,NA,NA,NA,NA,NA,NA,NA,-1.24,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,0.692841351,NA,NA,NA,NA,NA,NA,R,R,O,In,NA,Deuce Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,4.986043058,NA,{},NA,NA
Michigan Wolverines,Colorado State Rams,2022/2023,Week 1,413aa6d8-9344-4b5a-98cd-bbf99a5b1471,1501304,c9f5e6fe-03a6-4ae1-bd78-1d0d0cfd68c4,24,5,1,491000,TRUE,861,861,1001467,1001137,TRUE,4,9.97,87,NA,7,0,3,2,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,No Play: Stoppage (Other),FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Michigan Wolverines,Colorado State Rams,2022/2023,Week 1,7f47955e-c43f-4287-93e4-6348a3605d02,1501304,c9f5e6fe-03a6-4ae1-bd78-1d0d0cfd68c4,25,6,1,491000,TRUE,863,867,1001467,1001137,TRUE,4,9.97,86.9,left,7,0,3,2,0,{},{},TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,3,Field Goal,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,Success,NA,30.94,1.614221,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-6.976666667,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,19.69,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512039,1.320698,TRUE,TRUE,FALSE,30.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,77983ddc-e783-4256-93fa-cefd8a53c2ce,1501304,77983ddc-e783-4256-93fa-cefd8a53c2ce,26,1,1,486000,TRUE,870,874,1001137,1001467,FALSE,NA,NA,65.08,NA,10,0,3,2,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,0,Kickoff,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.08,20.50333333,-8.28,19.77333333,Touch-Back,4.109017,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Colorado State Rams,Michigan Wolverines,2022/2023,Week 1,c4486efc-4498-4f03-a07e-a1e8dcc22d3e,1501304,77983ddc-e783-4256-93fa-cefd8a53c2ce,27,2,1,486000,TRUE,875,907,1001137,1001467,FALSE,1,10,25.08,center,10,0,3,2,5,"{1.711291197356715,4.96759223850286,11.954322334093007,8.539573353157024}","{4.6899896675262625,5.586542698594158}",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,19.95,0,Pass,FALSE,NA,FALSE,FALSE,15.62,4.33,TRUE,FALSE,FALSE,FALSE,2.114678,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-2.663333333,{},TRUE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,19.95,8a9c7a15-58be-415e-b7d6-57fa3e95257f,2,3,24.00333333,FALSE,NA,NA,25.08,15.08,19.57673952,26.49339777,NA,NA,NA,NA,7.188801206,NA,NA,NA,NA,NA,5.62,TRUE,NA,NA,FALSE,NA,NA,NA,NA,0.781561434,0.870639682,0.850754678,NA,NA,NA,NA,R,R,Y,In,NA,Empty 3x2 Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,0.45,4.904899701,0.728986763,"{""Solo - Success""}",3.853199707,NA
